"","SITE_ID","DUPLICATE_ID","REVISITED_OVERLAP","WSA_SITEID","YEAR","JULDAY","DATE_COL","LAT_DD","LON_DD","STATE","ECO10","EPA_hybird","FW_ECO9","ECO3","FW_ECO3","ECOLVL3","ECO_LVL_3NAME","REALM","SITECLS","LOC_NAME","RST_FSED_AND_RMD_PHAB","RST_FRIP_AND_RMD_PHAB","COND","PHLAB","PHSTVL","PTL","NTL","XCMGW","LRP100","QR1","LINCIS_H","XCDENMID","XCMG","W1_HALL","XEMBED","XFC_NAT","PCT_SAFN","DPCT_SF","LRBS_BW4","LRBS_BW5","LRBS_BW6","LRBS_G08","LRBS_TST","LRBS_USE","XCEMBED","CVDPTH","CVDTH","LBFWD_RAT","LBFXDRAT","LBFXWRAT","LSUB_DMM","LSUB_DMM_NOR","LDMB_BW4","LDMB_BW5","LDVRP100","LINCIS_D","PCT_FN","QRDIST1","QRVEG1","QRVEG2","REFID","RP100","W1H_WALL","XCDENBK","XINC_H","XINCISION_D","XINCISION_H","RMD_PHAB","RST_FRIP","RST_FSED","RT_NRSA1","STRAHCAT","STRAHLER","NA_L2NAME","EPA_REGION","XGB","NAMC_JOINED_StreamOr_1","XSLOPE","XSLOPE_FIELD","XSLOPE_FRDATA","XSLOPE_FRREF","XSLOPE_MAP","XWD_RAT","XWIDTH","XWXD","XBKF_W","XDEPTH","V1W_MSQ","V1WM100","V2W_MSQ","V2WM100","V4W_MSQ","V4WM100","C1TM100","C1WM100","C2TM100","C2WM100","C4TM100","C4WM100","FLOWSITE","BNK_THRESH","THRESH","THRESH3","THRESH2"
"2492","FW08ND028","FW08ND028","N","0",2008,177,"6/25/2008",46.7997,-101.1067,"ND","PL_RANGE","Rangeland Plains","NPL","PL","PLNLOW",43,"","WADEABLE",NA,"Sweetbriar Creek","R","R",1478,8.52,NA,116.62,1631,0.207954545,NA,0.4209353,NA,13.9037433,1.44431818,0.72729546,64.444444,0.336363636,37.864078,NA,NA,-0.380934947,-0.419301515,-0.404153287,-0.29310718,-0.404153287,60.757576,NA,0.68026851,NA,NA,NA,0.450198125,0.450198125,NA,0.831133072,NA,NA,37.8640777,NA,0.1935795,0.665508,NA,36.3,0,62.8342246,4.19,NA,NA,"R",NA,NA,"R","5th",NA,"",0,0.035526316,-1,NA," 0.155308062"," 0.155308062"," 0.155308062",NA,"  18.289782","   7.5058824","4.672647e+00","   9.4545455","  52.050000","0.008552707","8.086195e+00","0.008387464","  7.92996633","0.008055556"," 7.6161616",NA,"  3.36700337",NA,"  0.67340067",NA," 0.33670034",NA,"LargeWade","PL_RANGE_LargeWade","PL_RANGE_LargeWade","PL_RANGE_LargeWade"
"2493","FW08ND029","FW08ND029","N","0",2008,254,"9/10/2008",47.98083,-103.81944,"ND","PL_RANGE","Rangeland Plains","NPL","PL","PLNLOW",43,"","BOATABLE",NA,"Missouri River","T","T",598.73,8.46,NA,79.8763,296,0.709090909,NA,0.4428968,NA,NA,1.2375,0.31819546,NA,0.213636364,100,NA,NA,NA,NA,NA,NA,0,NA,NA,NA,NA,NA,NA,-0.460409377,NA,NA,NA,NA,NA,0,NA,0.4190909,0.273262,NA,NA,0,19.2513369,2.61,NA,NA,"D",NA,NA,"R","8th",NA,"",0,0.146590909,-1,NA,NA," 0.007660120"," 0.007660120"," 0.007660120",NA," 291.4090909",NA," 309.5909091",NA,"0.030950000","3.095000e+01","0.013817273"," 13.81727273","0.000000000"," 0.0000000"," 42.7272727"," 19.54545455"," 5.9090909","  3.18181818"," 0.0000000"," 0.00000000",NA,"2","PL_RANGE_2",NA,"PL_RANGE_2"
"2494","FW08ND031","FW08ND031","N","0",2008,256,"9/12/2008",46.7623,-97.1935,"ND","PL_NCULT","Cultivated Norther Plains","TPL","PL","PLNLOW",48,"","WADEABLE",NA,"Maple River","T","T",1035.15,8.28,NA,320.4875,949,0.269318182,NA,0.4698555,NA,25.6684492,1.09886364,0.697,100,0.35,100,NA,NA,-2.445199454,-2.445199454,-2.31699004,-2.217403247,-2.31699004,100,NA,0.20083935,NA,NA,NA,-2.110924375,-2.110924375,NA,0.334275079,NA,NA,100,NA,0.2211932,0.7957983,NA,34.1,0,77.3109244,2.65,NA,NA,"D",NA,NA,"T","5th",NA,"",0,0.027272727,-1,NA,NA," 0.015678000"," 0.015678000"," 0.015678000","  15.690023","  18.2777778","2.227222e+01","  21.0000000"," 118.986486","0.000844679","1.773826e+00","0.000729754","  1.53248322","0.000000000"," 0.0000000",NA,"  7.51677852",NA,"  3.35570470",NA," 0.00000000",NA,"LargeWade","PL_NCULT_LargeWade","PL_NCULT_LargeWade","PL_NCULT_LargeWade"
"2495","FW08ND032","FW08ND032","N","0",2008,175,"6/23/2008",46.534,-100.442,"ND","PL_RANGE","Rangeland Plains","NPL","PL","PLNLOW",43,"","WADEABLE",NA,"Badger Creek","T","T",1249,7.92,NA,1097.75,2040,0,NA,0.2969872,NA,8.9572193,0.84659091,1.56818182,100,0.543181818,100,NA,NA,-1.198374684,-1.198374684,-0.703587616,-1.066654198,-0.703587616,100,NA,0.17202889,NA,NA,NA,-2.110924375,-2.110924375,NA,-0.912549691,NA,NA,100,NA,0.1,0.6727273,NA,27.5,0,63.6363636,1.47,NA,NA,"D",NA,NA,"T","3rd",NA,"",0,0,-1,NA," 0.001909859"," 0.001909859"," 0.001909859"," 0.141367000","   4.562155","   3.0990000","2.178550e+00","   4.0963636","  69.030000","0.000000000","0.000000e+00","0.000000000","  0.00000000","0.000000000"," 0.0000000",NA,"  0.00000000",NA,"  0.00000000",NA," 0.00000000",NA,"LargeWade","PL_RANGE_LargeWade","PL_RANGE_LargeWade","PL_RANGE_LargeWade"
"2496","FW08ND033","FW08ND033","N","0",2008,190,"7/8/2008",47.047,-101.105,"ND","PL_RANGE","Rangeland Plains","NPL","PL","PLNLOW",43,"","WADEABLE",NA,"Square Butte Creek","S","S",1738,8.79,NA,33.9475,1174,0.154545455,NA,0.4304464,NA,2.6737968,1.34318182,0.96213182,83.425926,0.243181818,64.423077,NA,NA,-1.32835864,-1.383888445,-1.459840196,-1.348161634,-1.459840196,80,NA,0.32443388,NA,NA,NA,-0.52368144,-0.52368144,NA,0.8046772,NA,NA,64.4230769,NA,0.1695455,0.9229947,NA,55.2,0,91.4438503,4.71,NA,NA,"M",NA,NA,"R","4th",NA,"",0,0.004545455,-1,NA," 0.097092503"," 0.097092503"," 0.097092503",NA,"  13.993706","  11.7968750","1.234909e+01","  12.5818182"," 100.370000","0.000851665","1.071549e+00","0.000786992","  0.99017957","0.000000000"," 0.0000000",NA,"  3.36700337",NA,"  1.96408530",NA," 0.00000000",NA,"LargeWade","PL_RANGE_LargeWade","PL_RANGE_LargeWade","PL_RANGE_LargeWade"
"2497","FW08ND034","FW08ND034","N","0",2008,182,"6/30/2008",45.9581,-103.12,"ND","PL_RANGE","Rangeland Plains","NPL","PL","PLNLOW",43,"","WADEABLE",NA,"North Fork Grand River","S","S",3260,9.17,NA,95.3725,1228,0,NA,0.2678887,NA,1.1764706,0.875,1.83334091,86.2,0.05,59,NA,NA,-0.270395043,-0.279425943,-0.133298339,-0.032889661,-0.133298339,82,NA,0.39332573,NA,NA,NA,-0.451910688,-0.673199407,NA,-0.181515645,NA,NA,59,NA,0.1,0.5447059,NA,13.3,0.13636364,49.4117647,2.18,NA,NA,"M",NA,NA,"R","6th",NA,"",0,0,-1,NA," 0.018334658"," 0.018334658"," 0.018334658",NA,"  24.552578","   6.7411765","2.125059e+00","   9.3000000","  30.340000","0.000000000","0.000000e+00","0.000000000","  0.00000000","0.000000000"," 0.0000000",NA,"  0.00000000",NA,"  0.00000000",NA," 0.00000000",NA,"LargeWade","PL_RANGE_LargeWade","PL_RANGE_LargeWade","PL_RANGE_LargeWade"
"2498","FW08ND035","FW08ND035","N","0",2008,261,"9/17/2008",48.43889,-97.43944,"ND","PL_NCULT","Cultivated Norther Plains","TPL","PL","PLNLOW",48,"","BOATABLE",NA,"Park River","T","T",1284.59,8.46,NA,170.8013,947,0.551136364,NA,0.3949242,NA,NA,1.24886364,0.79547727,NA,0.347727273,100,NA,NA,-2.700636638,NA,-2.706687471,-2.468275282,-2.706687471,NA,NA,0.32135118,NA,NA,NA,-2.110924375,NA,NA,0.589712263,NA,NA,100,NA,0.3480114,0.3177807,NA,73.1,0,24.197861,3.96,NA,NA,"D",NA,NA,"T","5th",NA,"",0,0.030681818,-1,NA,NA," 0.016516744"," 0.016516744"," 0.016516744","   8.151769","  16.6363636","3.482000e+01","  20.9000000"," 201.250000","0.002750000","2.750000e+00","0.001322273","  1.32227273","0.000000000"," 0.0000000","  2.2727273","  1.81818182"," 0.4545455","  0.45454545"," 0.0000000"," 0.00000000",NA,"2","PL_NCULT_2",NA,"PL_NCULT_2"
"2499","FW08ND036","FW08ND036","N","0",2008,218,"8/5/2008",46.054,-102.0751,"ND","PL_RANGE","Rangeland Plains","NPL","PL","PLNLOW",43,"","WADEABLE",NA,"Cedar Creek","T","T",2293.64,9.52,NA,42.2469,1201,0.153409091,NA,0.3959627,NA,4.0106952,1.75340909,1.5,82.909091,0.113636364,48.571429,NA,NA,-0.815479972,-0.824080829,-0.942229092,-0.830073851,-0.942229092,73.333333,NA,0.54654077,NA,NA,NA,-0.092543464,-0.167205958,NA,0.722936508,NA,NA,48.5714286,NA,0.1690341,0.9181818,NA,53.6,0,90.9090909,2.5,NA,NA,"D",NA,NA,"R","5th",NA,"",0,0.161363636,-1,NA," 0.111989388"," 0.111989388"," 0.111989388",NA,"  22.724581","  13.8350000","1.267790e+01","  15.8727273","  71.230000","0.001382670","2.194674e+00","0.000963241","  1.52892562","0.000000000"," 0.0000000",NA," 16.06978880",NA,"  4.59136823",NA," 0.00000000",NA,"LargeWade","PL_RANGE_LargeWade","PL_RANGE_LargeWade","PL_RANGE_LargeWade"
"2500","FW08ND038","FW08ND038","N","0",2009,217,"8/5/2009",47.348,-101.4012,"ND","PL_RANGE","Rangeland Plains","NPL","PL","PLNLOW",43,"","WADEABLE",NA,"Knife River","T","T",1416.93,8.37,NA,84.4075,863,0.138636364,NA,0.2401084,NA,0.4010695,0.59431818,0.87880909,98.181818,0.1,99.047619,NA,NA,-0.724502713,-0.724502713,-0.899588159,-0.3639984,-0.899588159,100,NA,0.45541219,NA,NA,NA,-0.436004907,-0.476279713,NA,0.288497806,NA,NA,0.952381,NA,0.1623864,0.1601604,NA,13.8,0,6.684492,2.96,NA,NA,"D",NA,NA,"R","6th",NA,"",0,0.217045455,-1,NA," 0.025210147"," 0.025210147"," 0.025210147",NA,"  50.626848","  22.1250000","1.139675e+01","  29.9090909","  49.060000","0.000300439","8.985859e-01","0.000280851","  0.84000000","0.000000000"," 0.0000000",NA,"  3.63636364",NA,"  2.62626263",NA," 0.00000000",NA,"LargeWade","PL_RANGE_LargeWade","PL_RANGE_LargeWade","PL_RANGE_LargeWade"
"2501","FW08ND039","FW08ND039","N","0",2008,260,"9/16/2008",48.1199,-97.174,"ND","PL_NCULT","Cultivated Norther Plains","TPL","PL","PLNLOW",48,"","WADEABLE",NA,"Turtle River","T","T",4741.92,8.31,NA,326.4325,1974,0.179545455,NA,0.3897531,NA,22.8609626,1.18181818,0.84851818,100,0.118181818,100,NA,NA,-0.146449381,-0.146449381,0.353170833,0.262739924,0.353170833,100,NA,0.2961747,NA,NA,NA,-2.110924375,-2.110924375,NA,-1.964474994,NA,NA,100,NA,0.1807955,0.6053476,NA,22.9,0,56.1497326,3.5,NA,NA,"D",NA,NA,"T","5th",NA,"",0,0.147727273,-1,NA," 0.000118380"," 0.000118380"," 0.000118380",NA,NA,NA,NA,"  15.3181818","  52.163636","0.000007890","1.209341e-02","0.000000000","  0.00000000","0.000000000"," 0.0000000",NA,"  0.20850709",NA,"  0.00000000",NA," 0.00000000",NA,"LargeWade","PL_NCULT_LargeWade","PL_NCULT_LargeWade","PL_NCULT_LargeWade"
"2502","FW08ND040","FW08ND040","N","0",2008,189,"7/7/2008",46.775,-101.171,"ND","PL_RANGE","Rangeland Plains","NPL","PL","PLNLOW",43,"","WADEABLE",NA,"Heart River","S","S",1627,8.52,NA,53.2275,768,0.095454545,NA,0.2987043,NA,0.2673797,1.84545454,1.22727273,79.818182,0.022727273,73.333333,NA,NA,-1.702808313,-1.705675265,-1.705664633,-1.362499608,-1.705664633,76.060606,NA,0.49870134,NA,NA,NA,-1.020186592,-1.020186592,NA,0.682621721,NA,NA,73.3333333,NA,0.1429545,0.4152406,NA,20.5,0,35.026738,4.71,NA,NA,"M",NA,NA,"R","6th",NA,"",0,0.031818182,-1,NA," 0.068755202"," 0.068755202"," 0.068755202",NA,"  59.466391","  23.4885000","1.160285e+01","  25.7500000","  46.700000","0.000840326","2.163838e+00","0.000681063","  1.75373737","0.000228381"," 0.5880808",NA," 11.71717172",NA,"  4.64646465",NA," 0.20202020",NA,"LargeWade","PL_RANGE_LargeWade","PL_RANGE_LargeWade","PL_RANGE_LargeWade"
"2503","FW08ND041","FW08ND041","N","0",2009,239,"8/27/2009",47.3841,-103.6221,"ND","PL_RANGE","Rangeland Plains","NPL","PL","PLNLOW",43,"","WADEABLE",NA,"Little Missouri River","S","S",1986.15,8.5,NA,103.1056,459,0.3375,NA,0.3372495,NA,3.2085562,0.76136364,1.18940454,85.272727,0.145454545,81.904762,NA,NA,-0.018206469,-0.018206469,-0.111111758,0.330329459,-0.111111758,84.242424,NA,0.30280005,NA,NA,NA,-0.220750207,-0.220750207,NA,-0.202543737,NA,NA,3.8095238,NA,0.251875,0.3334225,NA,18.2,0,25.9358289,1.35,NA,NA,"M",NA,NA,"R","6th",NA,"",0,0.180681818,-1,NA," 0.009167326"," 0.009167326"," 0.009167326",NA," 142.453348","  33.7750000","1.285000e+01","  49.1272727","  44.770000","0.001635702","8.035758e+00","0.001611851","  7.91858586","0.000770499"," 3.7852525",NA," 10.30303030",NA,"  8.28282828",NA," 1.41414141",NA,"LargeWade","PL_RANGE_LargeWade","PL_RANGE_LargeWade","PL_RANGE_LargeWade"
"2504","FW08ND042","FW08ND042","N","0",2009,209,"7/28/2009",46.0143,-103.9269,"ND","PL_RANGE","Rangeland Plains","NPL","PL","PLNLOW",43,"","WADEABLE",NA,"Little Missouri River south of Marmarth","R","R",1934.05,8.36,NA,36.98,238,0.009090909,NA,0.2267697,NA,0,0.34431818,0,61.818182,0.272727273,44.761905,NA,NA,-0.056066821,-0.06753463,-0.230852267,0.24737276,-0.230852267,48.787879,NA,0.30852285,NA,NA,NA,0.452281036,0.321576325,NA,0.508347857,NA,NA,23.8095238,NA,0.1040909,0.1120321,NA,21.1,0,1.3368984,1.39,NA,NA,"R",NA,NA,"R","6th",NA,"",0,0.322727273,-1,NA," 0.044690794"," 0.044690794"," 0.044690794",NA,"  39.046612","  19.7750000","1.082525e+01","  38.6363636","  52.360000","0.000026500","1.024242e-01","0.000017400","  0.06727273","0.000000000"," 0.0000000",NA,"  0.80808081",NA,"  0.20202020",NA," 0.00000000",NA,"LargeWade","PL_RANGE_LargeWade","PL_RANGE_LargeWade","PL_RANGE_LargeWade"
"2505","FW08ND043","FW08ND043","N","0",2008,251,"9/7/2008",45.97837,-98.16739,"ND","PL_NCULT","Cultivated Norther Plains","TPL","PL","PLNLOW",46,"","BOATABLE",NA,"James River near Ludden ND","S","S",1158.11,8.57,NA,273.3663,1659,0.0275,NA,0.1657601,NA,NA,1.64625,1.5,NA,0.08,100,NA,NA,-1.633836296,NA,-1.586202899,-1.51980051,-1.586202899,NA,NA,0.04887941,NA,NA,NA,-2.110924375,NA,NA,-0.477088079,NA,NA,100,NA,0.112375,0.1013235,NA,1.1,0,0.1470588,1.26,NA,NA,"M",NA,NA,"T","5th",NA,"",0,0.042105263,-1,NA,NA," 0.002954767"," 0.002954767"," 0.002954767"," 170.593240"," 235.1000000","2.536500e+02"," 239.2000000"," 126.666667","0.004315455","4.315455e+00","0.004315455","  4.31545454","0.000000000"," 0.0000000","  1.3636364","  0.90909091"," 1.3636364","  0.90909091"," 0.0000000"," 0.00000000",NA,"2","PL_NCULT_2",NA,"PL_NCULT_2"
"2506","FW08ND044","FW08ND044","N","0",2008,178,"6/26/2008",46.7466,-100.7429,"ND","PL_RANGE","Rangeland Plains","NPL","PL","PLNLOW",42,"","WADEABLE",NA,"Apple Creek","S","S",1788,8.46,NA,261.5813,1326,0.047727273,NA,0.3129102,NA,5.7486631,1.70454546,1.07575909,100,0.081818182,98.058252,NA,NA,-2.107091822,-2.107091822,-1.841155409,-1.85983546,-1.841155409,100,NA,0.26503643,NA,NA,NA,-1.997070018,-2.110924375,NA,0.110021804,NA,NA,98.0582524,NA,0.1214773,0.5235294,NA,9.11,0,47.0588235,4.79,NA,NA,"M",NA,NA,"S","5th",NA,"",0,0,-1,NA," 0.022099802"," 0.022099802"," 0.022099802",NA,"  24.730490","  10.8382353","5.188324e+00","  13.4090909","  48.160000","0.000208986","2.802309e-01","0.000071700","  0.09610390","0.000000000"," 0.0000000",NA,"  3.46320346",NA,"  0.28860029",NA," 0.00000000",NA,"LargeWade","PL_RANGE_LargeWade","PL_RANGE_LargeWade","PL_RANGE_LargeWade"
"2507","FW08ND046","FW08ND046","N","0",2009,190,"7/9/2009",46.75439,-102.34898,"ND","PL_RANGE","Rangeland Plains","NPL","PL","PLNLOW",43,"","WADEABLE",NA,"Heart River south of Richardton ND","S","S",1273.72,8.32,NA,227.0088,1205,0.011363636,NA,0.2108578,NA,0,1.27840909,0.12121818,80,0.022727273,70.47619,NA,NA,-1.634440321,-1.64590813,-1.68036095,-1.435432026,-1.68036095,66.666667,NA,0.2625292,NA,NA,NA,-1.066698516,-1.066698516,NA,0.567741805,NA,NA,70.4761905,NA,0.1051136,0.1,NA,29,0,0,3.5,NA,NA,"M",NA,NA,"S","6th",NA,"",0,0.006818182,-1,NA," 0.038674674"," 0.038674674"," 0.038674674",NA,"  13.750359","  10.6205000","8.812880e+00","  18.1363636","  88.230000","0.000000000","0.000000e+00","0.000000000","  0.00000000","0.000000000"," 0.0000000",NA,"  0.00000000",NA,"  0.00000000",NA," 0.00000000",NA,"LargeWade","PL_RANGE_LargeWade","PL_RANGE_LargeWade","PL_RANGE_LargeWade"
"2508","FW08ND049","FW08ND049","N","0",2008,252,"9/8/2008",47.28001,-101.17797,"ND","PL_RANGE","Rangeland Plains","NPL","PL","PLNLOW",42,"","BOATABLE",NA,"Missouri River","T","T",667.16,8.42,NA,5.3388,258,0.073863636,NA,0.2412764,NA,NA,0.44431818,0.43939545,NA,0.094090909,100,NA,NA,-0.144924588,NA,-0.480669654,-0.43282249,-0.480669654,NA,NA,1.07040866,NA,NA,NA,-0.490418741,NA,NA,-0.345494152,NA,NA,1.8181818,NA,0.1332386,0.151738,NA,274,0.36363636,5.7486631,3,NA,NA,"D",NA,NA,"R","8th",NA,"",0,0.8375,-1,NA,NA," 0.002736700"," 0.002736700"," 0.002736700"," 129.659953"," 393.7272727","1.283410e+03"," 543.0909091"," 467.181818","0.016659545","1.665955e+01","0.014280000"," 14.28000000","0.014280000","14.2800000","  3.1818182","  3.18181818"," 0.9090909","  0.90909091"," 0.9090909"," 0.90909091",NA,"2","PL_RANGE_2",NA,"PL_RANGE_2"
"2509","FW08ND052","FW08ND052","N","0",2008,211,"7/29/2008",46.3242,-101.8131,"ND","PL_RANGE","Rangeland Plains","NPL","PL","PLNLOW",43,"","WADEABLE",NA,"Cannonball River","T","T",1765.49,8.71,NA,139.7269,1016,0.176136364,NA,0.3700008,NA,1.0695187,1.67045454,1.5,87.727273,0.068181818,60.952381,NA,NA,-1.122993972,-1.125860924,-1.106458445,-1.020927407,-1.106458445,81.060606,NA,0.45168456,NA,NA,NA,-0.625618861,-0.625618861,NA,0.497375111,NA,NA,60.9523809,NA,0.1792614,0.7064171,NA,27.9,0,67.3796791,2.63,NA,NA,"D",NA,NA,"R","5th",NA,"",0,0.128409091,-1,NA," 0.059683912"," 0.059683912"," 0.059683912",NA,"  33.218673","  15.5842105","8.880158e+00","  18.0090909","  60.780000","0.000121759","2.192761e-01","0.000121759","  0.21927609","0.000000000"," 0.0000000",NA,"  0.21043771",NA,"  0.21043771",NA," 0.00000000",NA,"LargeWade","PL_RANGE_LargeWade","PL_RANGE_LargeWade","PL_RANGE_LargeWade"
"2510","FW08ND053","FW08ND053","N","0",2009,240,"8/28/2009",47.669,-103.0284,"ND","PL_RANGE","Rangeland Plains","NPL","PL","PLNLOW",43,"","WADEABLE",NA,"Little Missouri River","T","T",1960.59,8.55,NA,230.8769,568,0.281818182,NA,0.2567875,NA,0.2673797,0.67045455,1.5,100,0.086363636,100,NA,NA,-0.645490827,-0.645490827,-0.852279183,-0.262674743,-0.852279183,100,NA,0.30147627,NA,NA,NA,-0.460409377,-0.460409377,NA,0.18508145,NA,NA,0,NA,0.2268182,0.186631,NA,9.16,0,9.6256684,1.37,NA,NA,"D",NA,NA,"T","6th",NA,"",0,0.352272727,-1,NA," 0.020626483"," 0.020626483"," 0.020626483",NA," 109.778428","  45.4500000","2.065000e+01","  73.4545454","  44.890000","0.000362184","2.660404e+00","0.000351018","  2.57838384","0.000206353"," 1.5157576",NA,"  4.04040404",NA,"  2.62626263",NA," 0.60606061",NA,"LargeWade","PL_RANGE_LargeWade","PL_RANGE_LargeWade","PL_RANGE_LargeWade"
"2511","FW08ND054","FW08ND054","N","0",2009,216,"8/4/2009",47.2841,-101.6179,"ND","PL_RANGE","Rangeland Plains","NPL","PL","PLNLOW",43,"","WADEABLE",NA,"Knife River at Hazen","S","S",1524.09,8.42,NA,77.5775,836,0.336363636,NA,0.436182,NA,11.3235294,1.45568182,0.45456818,98.076923,0.081818182,86.597938,NA,NA,-1.009735332,-1.009735332,-0.87826957,-0.950902781,-0.87826957,96.666667,NA,0.25324746,NA,NA,NA,-1.191913739,-1.191913739,NA,-0.182178407,NA,NA,54.6391753,NA,0.2513636,0.4802139,NA,39.4,0,42.2459893,4.49,NA,NA,"M",NA,NA,"R","6th",NA,"",0,0.339772727,-1,NA," 0.008021410"," 0.008021410"," 0.008021410",NA,"  12.750591","  12.0000000","1.202667e+01","  13.9818182"," 104.483516","0.000116313","1.626263e-01","0.000074400","  0.10404040","0.000000000"," 0.0000000",NA,"  1.41414141",NA,"  0.40404040",NA," 0.00000000",NA,"LargeWade","PL_RANGE_LargeWade","PL_RANGE_LargeWade","PL_RANGE_LargeWade"
"2512","FW08ND055","FW08ND055","N","0",2008,258,"9/14/2008",47.25061,-96.84401,"ND","PL_NCULT","","TPL","PL","PLNLOW",48,"","BOATABLE",NA,"Red River","T","T",438.16,8,NA,796.644,1387,0.746590909,NA,0.4046084,NA,NA,1.52386364,0.72729546,NA,0.097272727,100,NA,NA,-2.031657479,NA,-1.998126234,-2.078323994,-1.998126234,NA,NA,0.52652256,NA,NA,NA,-2.110924375,NA,NA,-0.079266896,NA,NA,100,NA,0.4359659,0.2624332,NA,191,0.03030454,18.0481283,2.38,NA,NA,"D",NA,NA,"T","7th",NA,"",0,0.034090909,-1,NA,NA," 0.002770909"," 0.002770909"," 0.002770909","  11.213445","  50.0000000","2.268900e+02","  58.9090909"," 488.750000","0.000000000","0.000000e+00","0.000000000","  0.00000000","0.000000000"," 0.0000000","  0.0000000","  0.00000000"," 0.0000000","  0.00000000"," 0.0000000"," 0.00000000",NA,"2","PL_NCULT_2",NA,"PL_NCULT_2"
"2513","FW08ND056","FW08ND056","N","0",2008,169,"6/17/2008",46.7413,-101.4843,"ND","PL_RANGE","Rangeland Plains","NPL","PL","PLNLOW",43,"","WADEABLE",NA,"Hailstone Creek","S","S",1873,8.72,NA,269.0138,1455,0,NA,0.3577555,NA,21.2566845,0.875,1,100,0.054545455,100,NA,NA,-3.573585209,-3.573585209,-3.255015091,-3.323819483,-3.255015091,100,NA,0.43912258,NA,NA,NA,-2.110924375,-2.110924375,NA,1.462660834,NA,NA,100,NA,0.1,0.9157754,NA,21.5,0,90.6417112,3.69,NA,NA,"M",NA,NA,"T","5th",NA,"",0,0,-1,NA," 0.717471919"," 0.717471919"," 0.717471919",NA,"  21.894284","   3.9785000","1.174750e+00","   3.3000000","  33.220000","0.000000000","0.000000e+00","0.000000000","  0.00000000","0.000000000"," 0.0000000",NA,"  0.00000000",NA,"  0.00000000",NA," 0.00000000",NA,"LargeWade","PL_RANGE_LargeWade","PL_RANGE_LargeWade","PL_RANGE_LargeWade"
"2514","FW08ND057","FW08ND057","N","0",2008,220,"8/7/2008",46.9258,-103.5407,"ND","PL_RANGE","Rangeland Plains","NPL","PL","PLNLOW",43,"","WADEABLE",NA,"Little Missouri River","S","S",1823.69,8.52,NA,78.5931,554,0.373863636,NA,0.4120102,NA,0.2673797,0.85909091,0.58333636,77.090909,0.090909091,40,NA,NA,-0.371836476,-0.377570381,-0.545462931,-0.146148629,-0.545462931,74.242424,NA,0.48610829,NA,NA,NA,0.095353001,0.095353001,NA,0.467189478,NA,NA,40,NA,0.2682386,0.4128342,NA,30.6,0,34.7593583,1.9,NA,NA,"M",NA,NA,"S","6th",NA,"",0,0.625,-1,NA," 0.041252998"," 0.041252998"," 0.041252998"," 0.029304000","  66.205874","  29.1600000","1.759015e+01","  38.4636364","  61.710000","0.001763282","6.782222e+00","0.001181439","  4.54424242","0.000000000"," 0.0000000",NA," 47.07070707",NA,"  8.48484849",NA," 0.00000000",NA,"LargeWade","PL_RANGE_LargeWade","PL_RANGE_LargeWade","PL_RANGE_LargeWade"
"2515","FW08ND058","FW08ND058","N","0",2009,210,"7/29/2009",46.5281,-103.7998,"ND","PL_RANGE","Rangeland Plains","NPL","PL","PLNLOW",43,"","WADEABLE",NA,"Little Missouri River near Three V Crossing","T","T",1986.15,8.5,NA,69.6175,338,0.006818182,NA,0.1621688,NA,0,0.8125,1.4167,35.727273,0.027272727,13.333333,NA,NA,0.080219477,0.080219477,-0.158671487,0.526280191,-0.158671487,24.848485,NA,0.25699659,NA,NA,NA,0.799090164,0.799090164,NA,0.718870688,NA,NA,8.5714286,NA,0.1030682,0.1,NA,10,0,0,3.55,NA,NA,"D",NA,NA,"R","6th",NA,"",0,0.682954545,-1,NA," 0.071047023"," 0.071047023"," 0.071047023",NA,"  65.359841","  23.3500000","8.857000e+00","  58.6818182","  38.510000","0.000000000","0.000000e+00","0.000000000","  0.00000000","0.000000000"," 0.0000000",NA,"  0.00000000",NA,"  0.00000000",NA," 0.00000000",NA,"LargeWade","PL_RANGE_LargeWade","PL_RANGE_LargeWade","PL_RANGE_LargeWade"
"2516","FW08ND060","FW08ND060","N","0",2008,234,"8/21/2008",46.2769,-101.0276,"ND","PL_RANGE","Rangeland Plains","NPL","PL","PLNLOW",43,"","WADEABLE",NA,"Cannonball River","T","T",851.65,8.56,NA,88.0456,776,0.097727273,NA,0.2857566,NA,1.2032086,1.12045455,1.26518636,72.163636,0.105454545,28.571429,NA,NA,0.175724991,0.126986802,0.005036684,0.744961019,0.005036684,69.363636,NA,0.55535236,NA,NA,NA,1.04694122,0.911659532,NA,0.871216229,NA,NA,28.5714286,NA,0.1439773,0.3671123,NA,15.6,0.06818182,29.6791444,4.01,NA,NA,"D",NA,NA,"R","6th",NA,"",0,0.054545455,-1,NA," 0.093966061"," 0.093966061"," 0.093966061",NA,"  88.676935","  15.0750000","4.562500e+00","  22.6818182","  31.140000","0.000010300","2.343434e-02","0.000000000","  0.00000000","0.000000000"," 0.0000000",NA,"  0.40404040",NA,"  0.00000000",NA," 0.00000000",NA,"LargeWade","PL_RANGE_LargeWade","PL_RANGE_LargeWade","PL_RANGE_LargeWade"
